,acc_phone_x,acc_phone_y,acc_phone_z,prox_phone_distance,gyr_phone_x,gyr_phone_y,gyr_phone_z,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,labelelevator,labelonTable,labelstanding,labelwalking
2020-06-05 13:39:14.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:15.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:15.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:15.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:15.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:16.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:16.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:16.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:16.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:17.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:17.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:17.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:17.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:18.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:18.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:18.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:18.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:19.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:19.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:19.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:19.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:20.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:20.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:20.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:20.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:21.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:21.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:21.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:21.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:22.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:22.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:22.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:22.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:23.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:23.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:23.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:23.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:24.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:24.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:24.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:24.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:25.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:25.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:25.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:25.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:26.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:26.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:26.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:26.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:27.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:27.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:27.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:27.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:28.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:28.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:28.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:28.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:29.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:29.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:29.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:29.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:30.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:30.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:30.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:30.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:31.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:31.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:31.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:31.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:32.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:32.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:32.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:32.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:33.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:33.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:33.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:33.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:34.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:34.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:34.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:34.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:35.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:35.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:35.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:44.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:44.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:44.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:44.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:45.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:45.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:45.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:45.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:46.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:46.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:46.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:46.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:47.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:47.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:47.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:47.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:48.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:48.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:48.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:48.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:49.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:49.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:49.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:49.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:50.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:50.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:50.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:50.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:51.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:51.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:51.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:51.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:52.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:52.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:52.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:52.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:53.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:53.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:53.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:53.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:54.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:54.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:54.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:54.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:55.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:55.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:55.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:55.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:56.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:56.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:56.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:56.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:57.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:57.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:57.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:57.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:58.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:58.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:58.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:58.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:59.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:59.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:59.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:59.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:00.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:00.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:00.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:00.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:01.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:01.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:01.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:01.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:02.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:02.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:02.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:02.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:03.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:03.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:03.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:03.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:04.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:04.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:04.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:04.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:05.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:05.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:05.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:05.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:06.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:06.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:06.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:06.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:07.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:07.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:07.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:07.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:08.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:08.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:08.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:08.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:09.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:09.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:09.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:09.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:10.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:10.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:10.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:10.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:11.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:11.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:11.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:11.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:12.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:12.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:12.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:12.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:13.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:13.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:13.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:13.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:14.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:14.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:14.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:14.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:15.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:15.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:15.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:15.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:16.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:16.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:16.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:16.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:17.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:17.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:17.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:17.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:18.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:18.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:18.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:18.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:19.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:19.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:19.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:19.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:20.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:20.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:20.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:20.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:21.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:21.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:21.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:21.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:22.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:22.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:22.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:22.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:23.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:23.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:23.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:23.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:24.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:24.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:24.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:24.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:25.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:25.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:25.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:25.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:26.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:26.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:26.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:26.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:27.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:27.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:27.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:27.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:28.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:28.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:28.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:28.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:29.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:29.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:29.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:29.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:30.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:30.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:30.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:30.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:31.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:31.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:31.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:31.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:32.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:32.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:32.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:32.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:33.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:33.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:33.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:33.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:34.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:34.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:34.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:34.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:35.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:35.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:35.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:44.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:44.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:44.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:44.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:45.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:45.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:45.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:45.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:46.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:46.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:46.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:46.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:47.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:47.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:47.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:47.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:48.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:48.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:48.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:48.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:49.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:49.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:49.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:49.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:50.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:50.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:50.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:50.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:51.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:51.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:51.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:51.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:52.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:52.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:52.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:52.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:53.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:53.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:40:53.500,,,,,,,,,,,,,0,0,0,0
